Date,Type,Title,Info,Currency,Amount,"Fees & Taxes",Net,"Tax Details",Status,"Availability Date"
"08 June, 2026",VAT,"VAT: listing credit","listing credit: 4500764247",TRY,--,"1.81 TL","1.81 TL",--
"08 June, 2026",Fee,"Credit for listing fee ($0.20 USD)","Listing #4500764247",TRY,--,"9.05 TL","9.05 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4507714446",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4507714446",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4507708005",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4507708005",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4507714466",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4507714466",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4510266876",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4510266876",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4510263293",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4510263293",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4518317318",TRY,--,"-1.84 TL","-1.84 TL",--
